Datetime,LATITUDE,LONGITUDE,10uheightAboveGround_10,10vheightAboveGround_10,2rheightAboveGround_2,2shheightAboveGround_2,2theightAboveGround_2,SUNSDsurface_0,aptmpheightAboveGround_2,dlwrfsurface_0,dswrfsurface_0,gustsurface_0,msletmeanSea_0,presheightAboveGround_80,pwatatmosphereSingleLayer_0,qheightAboveGround_80,spsurface_0,tccatmosphere_0,theightAboveGround_80,tmaxheightAboveGround_2,tminheightAboveGround_2,tozneatmosphereSingleLayer_0,tpsurface_0,tsurface_0,uheightAboveGround_80,vheightAboveGround_80,hour,dayofweek,KWH_ENERGIA
2024-09-01 15:00:00,40.0,-4.0,2.797236328125,0.7554736328125,40.800000000000004,0.010758953137207034,302.085205078125,3600.0,301.8234497070313,398.8,813.0600000000001,3.9079438731074334,101062.52500000001,94297.26250000001,31.8877098815918,0.010511157431640626,95151.471875,26.700000000000003,300.26287109375,302.143212890625,300.82370605468753,300.942041015625,0.0,315.97314453125,3.0180078125,0.80115966796875,15,6,52.20637585182121
2024-09-01 16:00:00,40.0,-4.0,2.96160400390625,0.75789794921875,35.300000000000004,0.009878015358886721,302.987841796875,7200.0,302.2581298828125,398.36572265625,806.0600000000001,3.924249267578125,100989.96875,94245.003125,30.00370385131836,0.009602981579589845,95095.83125,43.6,301.22466796875,302.9845703125,300.82370605468753,300.4000244140625,0.0,316.1048828125,3.20001953125,0.81931640625,16,6,45.7687916928933
2024-09-01 17:00:00,40.0,-4.0,2.68406982421875,0.3262548828125,31.6,0.00910636118286133,303.4691650390625,10800.0,302.4294067382813,396.9363708496094,771.296,3.6248769968748094,100913.01250000001,94182.675,29.039247601318362,0.008877663193359376,95030.909375,38.900000000000006,301.86041015625,303.4691650390625,300.82370605468753,300.2993530273438,0.0,314.50937500000003,2.86992919921875,0.35576171875,17,6,41.12125635750744
2024-09-01 18:00:00,40.0,-4.0,2.612431640625,-0.11302490234375,30.3,0.008839136536865235,303.84177246093753,14400.0,302.5146850585938,395.09998779296876,717.6,3.9219879746437076,100872.3125,94147.865625,28.768584649658205,0.008630756535644532,94995.96875,64.2,302.28537109375003,303.774658203125,300.82370605468753,299.88937988281253,0.0,311.51396484375005,2.8692578125,-0.08683349609375,18,6,37.51123542922163
2024-09-01 19:00:00,40.0,-4.0,2.3654345703125,-1.10383544921875,28.900000000000002,0.008479586093750002,303.8224609375,18000.0,302.510498046875,393.40000000000003,648.144,3.9158754616975786,100862.25625,94136.203125,28.72662505493164,0.008261471481933595,94981.859375,48.900000000000006,302.59017578125,303.8224609375,300.82370605468753,300.321728515625,0.0,307.6577880859375,2.7630126953125003,-1.1742919921875001,19,6,29.974278659953313
2024-09-01 20:00:00,40.0,-4.0,1.9091064453125,-1.683720703125,29.3,0.008364800000000002,303.38510742187503,21600.0,302.0,391.3,570.048,3.4218106061220173,100868.30625000001,94134.628125,28.880942089843753,0.007980911494140626,94981.2875,7.300000000000001,302.61169921875,303.8224609375,300.82370605468753,300.4753662109375,0.0,303.3370361328125,2.34162353515625,-1.9269384765625,20,6,13.593683690818935
2024-09-01 21:00:00,40.0,-4.0,0.813701171875,-0.99116943359375,34.4,0.008802806058349611,301.4408203125,2550.0,300.7,374.078076171875,24.34,1.33887939453125,100916.82500000001,94162.00625,29.972985852050783,0.00800486576904297,95009.98125000001,9.2,302.32919921875003,303.171337890625,301.5254150390625,300.76259765625,0.0,299.7298828125,1.13139892578125,-1.26092529296875,21,6,1.4437082239228378
2024-09-01 22:00:00,40.0,-4.0,-0.01866455078125,0.1107275390625,36.800000000000004,0.009038731522216799,300.845458984375,2550.0,300.41468505859376,373.65125732421876,12.16,0.20512862913310528,100972.15625,94198.1125,30.459762060546876,0.00799708076904297,95047.44375,39.0,302.0893359375,303.1811767578125,300.83847656250003,300.6362670898438,0.0,299.1,0.179619140625,-0.00650146484375,22,6,0.04060890172269128
2024-09-01 23:00:00,40.0,-4.0,-0.34609130859375,0.27446533203125,37.2,0.00901466253051758,300.66064453125,2550.0,300.22939453125,376.3,8.112,0.526288315653801,101011.71875,94224.4875,30.076806372070315,0.007997768359375,95074.70000000001,11.8,301.877265625,303.2041796875,300.5084765625,299.308154296875,0.0,298.8467041015625,-0.20893798828125001,0.245263671875,23,6,-0.11530557079862983
2024-09-02 00:00:00,40.0,-4.0,0.1948583984375,0.05373291015625,38.400000000000006,0.008971919769287112,300.0621337890625,2550.0,299.85126953125,375.0,6.08,0.2000274658203125,101039.51250000001,94239.221875,29.91159608154297,0.008016496132812502,95090.85,5.800000000000001,301.5975,303.2041796875,299.9984765625,298.41103515625,0.0,297.937890625,0.31158935546875,0.02314208984375,0,0,0.16062687799177222
2024-09-02 01:00:00,40.0,-4.0,1.4258374023437501,0.19799560546875,38.400000000000006,0.008731466744384768,299.4642578125,2550.0,299.4646728515625,373.64873046875005,4.864,1.5000274658203125,101043.9125,94230.365625,30.057288366699222,0.008053155915527346,95082.49375000001,26.8,301.06294921875,303.2041796875,299.49634765625,299.04892578125003,0.0,297.40000000000003,1.6887158203125001,0.238359375,1,0,0.2596016486006847
2024-09-02 02:00:00,40.0,-4.0,1.5583935546875,0.4456494140625,39.5,0.008637665739746095,298.90000000000003,2550.0,298.84873046875003,372.44873046875,4.064,1.6161584198474885,101039.40000000001,94212.64375,30.088618273925782,0.008101125954589845,95067.34375,40.2,300.2905859375,303.2041796875,298.88896484375,300.507080078125,0.0,296.7953125,1.828203125,0.47737060546875,2,0,0.25462464059412665
2024-09-02 03:00:00,40.0,-4.0,2.347392578125,-0.03419677734375,41.7,0.008503030783691409,297.715771484375,0.0,297.8,359.4902221679688,0.0,2.3158691406250003,101095.7875,94239.35,30.898378198242188,0.008201686425781252,95099.36875000001,65.8,298.4350390625,298.1406494140625,297.756103515625,300.1096923828125,0.0,296.115771484375,3.06386474609375,-0.5800756835937501,3,0,-0.18895981387880512
2024-09-02 04:00:00,40.0,-4.0,2.459541015625,-0.303154296875,39.5,0.00811048659729004,297.84384765625003,0.0,297.8313354492188,376.4378662109375,0.0,3.0157533526420597,101080.89375,94215.36875000001,31.002743688964845,0.007793745568847658,95077.0375,98.1,297.962421875,298.2406494140625,297.64384765625,300.83786621093753,0.0,297.310498046875,3.166083984375,-0.9103930664062501,4,0,-0.021222746760878982
2024-09-02 05:00:00,40.0,-4.0,2.3184936523437503,-0.30044921875,37.7,0.007761170979614259,297.80234375000003,0.0,297.80738525390626,388.5396362304688,0.0,2.8076416015625,101055.33125,94182.66875000001,30.755743298339844,0.0075933824536132824,95043.8,27.3,297.64541015625,298.2406494140625,297.70234375,300.88999023437503,0.0,297.50546875000003,2.7824462890625,-0.8785937500000001,5,0,-0.01767213008996247
2024-09-02 06:00:00,40.0,-4.0,2.476220703125,-0.5546142578125001,41.0,0.0077993745245361346,296.6,0.0,296.597802734375,381.54873046875,0.0,2.5006240081973377,101046.475,94162.171875,30.783044482421875,0.007749227728271486,95026.315625,52.5,297.12712890625,298.2406494140625,296.6,297.3641357421875,0.0,294.99765625000003,2.9072778320312502,-1.191357421875,6,0,-0.021667986020527122
2024-09-02 07:00:00,40.0,-4.0,1.7390698242187501,-0.76968017578125,44.6,0.008438304388427737,296.5110595703125,0.0,296.5130249023438,381.1999938964844,0.0,2.0166055873036384,101059.57500000001,94167.24375000001,30.196652282714844,0.008400172877197267,95030.65000000001,0.0,296.72013671875,298.2406494140625,296.4110595703125,296.20883789062503,0.0,295.722119140625,1.9658666992187501,-1.5345947265625,7,0,0.06354499736753264
2024-09-02 08:00:00,40.0,-4.0,1.3862768554687501,-0.87748046875,49.800000000000004,0.009076141910400392,295.8961669921875,600.0,295.8815551757813,377.05126953125,0.16,1.7130719363689424,101112.9875,94209.88750000001,30.196067443847657,0.008956159343261721,95074.925,0.0,296.49021484375,298.25644531250003,295.81845703125003,295.9331909179688,0.0,294.466357421875,1.2074169921875,-1.45156005859375,8,0,0.779894108219948
2024-09-02 09:00:00,40.0,-4.0,1.407864990234375,-0.618876953125,48.400000000000006,0.009402626037597658,296.9837646484375,3600.0,296.9460693359375,356.1,82.68,1.7124462731182577,101149.18000000001,94252.11875000001,30.059984875488283,0.009254865025634768,95118.07187500001,14.1,296.300234375,297.0,295.99985351562503,295.0693603515625,0.0,297.615771484375,1.2809130859375,-1.0793408203125001,9,0,8.497069517115396
2024-09-02 10:00:00,40.0,-4.0,1.856099853515625,-0.43440673828125,44.900000000000006,0.009458510494384767,298.278369140625,7200.0,298.22528076171875,359.3671875,176.48,1.811055514216423,101141.09,94272.57187500001,29.414795715332033,0.009329538283691407,95136.04375000001,40.5,297.113046875,298.2537109375,295.99985351562503,293.438720703125,0.0,302.61875000000003,1.8788916015625001,-0.6130615234375,10,0,36.293042411102206
2024-09-02 11:00:00,40.0,-4.0,2.010067138671875,-0.001826171875,41.300000000000004,0.009377731448974611,299.485107421875,10800.0,299.44150390625003,363.7050476074219,268.04,1.7064763255417348,101112.83,94274.20625,28.182066088867188,0.009253729591064455,95132.8625,7.6,298.126875,299.5034423828125,295.99985351562503,293.25595703125003,0.0,307.54423828125005,1.9858764648437501,-0.1491943359375,11,0,61.58416846638393
2024-09-02 12:00:00,40.0,-4.0,2.31999267578125,0.7374560546875,36.800000000000004,0.00903282236633301,300.8258056640625,14400.0,300.2978149414063,367.2378662109375,354.86400000000003,2.235797119140625,101075.08,94267.45000000001,26.82734088134766,0.008861564056396485,95124.06875,0.8,299.26833984375,300.903515625,295.99985351562503,294.1,0.0,311.75529785156255,2.3905541992187502,0.6274072265625,12,0,103.61559091409438
2024-09-02 13:00:00,40.0,-4.0,3.00578369140625,1.24877197265625,28.200000000000003,0.007586894052734376,302.3961669921875,18000.0,301.12725830078125,369.8,436.176,3.1299477577209474,101014.49,94238.734375,25.353878088378906,0.007365062845458986,95090.359375,0.0,300.5258203125,302.3961669921875,295.99985351562503,293.28745117187503,0.0,315.1552978515625,3.1771826171875,1.203359375,13,0,113.52112056400739
2024-09-02 14:00:00,40.0,-4.0,2.7917919921875,1.69386962890625,26.400000000000002,0.007449213470458986,303.13759765625,21600.0,301.72447509765624,371.6934814453125,503.328,3.3296469122171404,100932.89,94181.1125,24.663202978515628,0.007248258576660158,95033.82500000001,5.0,301.191875,303.1850830078125,295.99985351562503,293.3510986328125,0.0,317.3046875,2.9397802734375,1.7717529296875,14,0,124.45477307090991
2024-09-02 15:00:00,40.0,-4.0,2.38089599609375,1.51507568359375,27.0,0.00788273958129883,303.77333984375,3600.0,302.2673828125,383.17407836914066,855.76,3.8341796875000003,100869.8,94140.4125,24.315899145507814,0.007690699880371095,94989.6625,5.0,301.8691015625,303.832421875,303.17333984375,293.71575927734375,0.0,318.6,2.49385498046875,1.7274121093750001,15,0,109.9239374519257
2024-09-02 16:00:00,40.0,-4.0,1.85590576171875,0.7640869140625001,26.3,0.007941926744995118,304.272607421875,7200.0,302.726025390625,385.1687866210938,833.64,3.9017784118652346,100771.86,94055.27812500001,24.54267744140625,0.0077611178759765635,94902.31875,5.0,302.62931640625,304.36298828125,303.172607421875,294.06162109375003,0.0,318.82443847656253,1.91919189453125,1.11179931640625,16,0,98.78458916583976
2024-09-02 17:00:00,40.0,-4.0,2.4955322265625,-0.27340332031250003,24.3,0.007638505728759767,305.00815429687503,10800.0,303.21359863281253,386.7022155761719,792.336,4.4132080078125,100688.24,93983.06875,25.241709338378907,0.007433638852539064,94825.43437500001,5.0,303.34439453125003,305.06298828125,303.208154296875,295.9472900390625,0.0,316.6,2.708984375,0.08370849609375,17,0,109.15696645907926
2024-09-02 18:00:00,40.0,-4.0,3.68167724609375,0.243017578125,20.8,0.006747294993286134,305.5132568359375,14400.0,303.54896240234376,386.80234375000003,734.208,4.801441192626953,100630.94,93928.30625000001,23.585413037109376,0.006489970292968751,94771.27812500001,5.0,303.97248046875,305.56298828125,303.2132568359375,298.40361328125,0.0,312.62138671875005,4.0685229492187505,0.6121044921875,18,0,95.94334111120658
2024-09-02 19:00:00,40.0,-4.0,4.41005126953125,1.8813720703125,18.5,0.006021465888671876,305.508837890625,18000.0,303.3822265625,384.9447021484375,662.976,5.203387451171875,100622.23,93915.71875,22.378819384765627,0.005763009711914064,94756.46875,5.0,304.25857421875,305.66298828125,303.20883789062503,299.235400390625,0.0,308.3,5.04829345703125,2.307373046875,19,0,60.39453387109115
2024-09-02 20:00:00,40.0,-4.0,4.071630859375,1.03105712890625,21.0,0.006454050850830079,304.5177734375,21600.0,302.66322021484376,382.08423461914066,582.5600000000001,5.6166449129581455,100649.12,93924.76875,23.25976346435547,0.006007996306152345,94767.69375,4.6000000000000005,304.05212890625,305.66298828125,303.2,299.622265625,0.0,303.922119140625,5.12943115234375,1.326474609375,20,0,35.24764917849613
2024-09-02 21:00:00,40.0,-4.0,2.71909423828125,1.33950439453125,25.200000000000003,0.006843267355346681,302.5177734375,2430.9,301.0733642578125,362.02354125976564,22.98,3.2190415948629383,100722.90000000001,93960.09375,25.122161328125003,0.006445290510253907,94804.88750000001,4.800000000000001,303.36814453125,304.4177734375,302.497802734375,301.1,0.0,300.4110595703125,3.8824560546875,2.13452880859375,21,0,1.1070084714945119
2024-09-02 22:00:00,40.0,-4.0,2.4906518554687502,3.62478515625,28.700000000000003,0.007293447912597658,301.40000000000003,2431.0,300.40000000000003,361.71575317382815,11.5,7.910223388671875,100792.64,94000.94375,25.322791259765626,0.006919513762207032,94850.06875,38.8,302.2302734375,304.3746826171875,301.39780273437503,304.27573242187503,0.0,299.6191650390625,4.82535400390625,5.56080810546875,22,0,0.18328850371636402
2024-09-02 23:00:00,40.0,-4.0,4.17969970703125,2.62358154296875,30.1,0.007362097645263673,300.7228515625,2431.0,299.9378662109375,361.83990478515625,7.648000000000001,9.70790464282036,100824.88,94015.428125,23.610608020019534,0.007014810458984376,94865.12187500001,99.1,301.37537109375,304.3746826171875,300.74741210937503,308.0854736328125,0.0,299.1046875,7.1585986328125,3.8787841796875,23,0,-0.16928344961699313
2024-09-03 00:00:00,40.0,-4.0,3.77852294921875,0.86463623046875,31.6,0.007412275049438478,300.0110595703125,2431.0,299.58935546875,363.10902099609376,5.744,8.420319205522537,100846.16,94015.77812500001,22.183862109375003,0.00702045963623047,94868.315625,100.0,300.77224609375,304.3746826171875,300.0110595703125,310.424267578125,0.0,298.49997558593753,6.9671044921875005,1.1490429687500001,0,1,0.1762838956507768
2024-09-03 01:00:00,40.0,-4.0,7.4074121093750005,1.69228515625,37.5,0.008213515072021485,298.8948486328125,2431.0,298.8739013671875,364.70000000000005,4.5920000000000005,10.826181623339654,100903.06,94041.44687500001,23.40838035888672,0.008205722141113283,94900.68437500001,100.0,298.456796875,304.3746826171875,298.905419921875,312.78779296875,0.0,298.00253906250003,9.9968505859375,2.09408203125,1,1,0.1762838956507768
2024-09-03 02:00:00,40.0,-4.0,6.87416748046875,0.95926513671875,47.800000000000004,0.009268738751831056,296.9288330078125,2431.0,296.851611328125,364.18634033203125,3.824,10.808930884301663,100937.39,94055.359375,23.468704333496095,0.009121476171875002,94919.7875,77.60000000000001,296.398828125,304.3746826171875,296.90000000000003,314.256298828125,0.0,296.49997558593753,9.575693359375,1.24094970703125,2,1,-0.03245328577135841
2024-09-03 03:00:00,40.0,-4.0,5.76294921875,1.100546875,53.300000000000004,0.009523796943969728,295.520068359375,0.0,295.54046630859375,341.38941650390626,0.0,10.100941725075245,101004.46,94106.625,23.074247033691407,0.009425964645996095,94973.83125,0.0,295.18080078125,297.34892578125,295.5378662109375,312.68304443359375,0.0,294.8889404296875,8.10705810546875,1.32150146484375,3,1,-0.08526717671040766
2024-09-03 04:00:00,40.0,-4.0,5.209423828125,0.0069726562500000006,56.1,0.009642763888549807,294.8889404296875,0.0,294.88861083984375,341.3940124511719,0.0,9.81422119140625,101037.98,94121.33125,24.256271826171876,0.009545015441894534,94992.77500000001,0.0,294.55046875,297.3,294.9378662109375,314.20000000000005,0.0,294.35322265625,7.5208447265625,-0.09621826171875,4,1,-0.08526717671040766
2024-09-03 05:00:00,40.0,-4.0,3.00047119140625,-0.05439208984375,58.2,0.009680093358154299,294.3734619140625,0.0,294.3582275390625,341.6148681640625,0.0,7.10794677734375,101041.91,94113.11875000001,23.955125939941407,0.00951967176513672,94983.984375,10.2,294.22259765625,297.3110595703125,294.33786621093753,317.32280273437505,0.0,293.8046875,5.10170166015625,-0.34498291015625,5,1,-0.12286529747078115
2024-09-03 06:00:00,40.0,-4.0,1.8848217773437501,0.4644189453125,59.800000000000004,0.009649350782470706,293.869580078125,0.0,293.89780273437503,341.29412231445315,0.0,2.3220718398690225,101058.55,94120.84062500001,23.797233837890627,0.009437661701660159,94992.52500000001,69.8,293.92611328125,297.3110595703125,293.83786621093753,316.56840820312505,0.0,293.2,3.47336181640625,0.07020751953125,6,1,-0.10763745128712582
2024-09-03 07:00:00,40.0,-4.0,2.1600659179687502,1.35115234375,60.300000000000004,0.00958531775695801,293.6695556640625,0.0,293.6734619140625,341.1941223144531,0.0,3.6036132812500004,101084.89,94135.55937500001,24.574452770996096,0.009370593837890627,95009.00937500001,8.8,293.7488671875,297.3,293.6378662109375,314.30390625,0.0,292.8,3.9133837890625003,1.20629150390625,7,1,-0.15434433395636823
2024-09-03 08:00:00,40.0,-4.0,2.9167138671875,1.0053271484375,61.1,0.00957613369873047,293.3929931640625,600.0,293.422119140625,340.8631225585938,0.128,5.200170898449142,101143.26875,94183.76875,24.565534704589844,0.009364491047363283,95055.63750000001,0.8,293.62302734375,297.311083984375,293.39701171875,314.4046630859375,0.0,292.6000244140625,5.111591796875,1.05361328125,8,1,0.5937303203734905
2024-09-03 09:00:00,40.0,-4.0,3.777685546875,0.86609619140625,57.800000000000004,0.009543447554931642,294.28415527343753,3600.0,294.32886962890626,340.2207275390625,81.42,5.508379757404327,101174.1,94222.565625,24.47876744384766,0.009388115324707033,95095.52500000001,0.0,293.44703125,294.29521484375,293.4841796875,313.207177734375,0.0,295.54384765625,4.9666992187500005,0.87895263671875,9,1,6.960988454785406
2024-09-03 10:00:00,40.0,-4.0,4.047646484375,0.5793701171875,51.400000000000006,0.00936376144470215,295.90000000000003,7200.0,295.85771484375,342.77166748046875,176.04,4.416366912424564,101180.08750000001,94259.3,24.531298083496093,0.00921530410888672,95131.35,0.0,294.42832031250003,295.849365234375,293.40000000000003,311.8472778320313,0.0,300.72193603515626,4.638134765625,0.63130126953125,10,1,29.9827244070333
2024-09-03 11:00:00,40.0,-4.0,2.9617431640625003,0.75227783203125,46.400000000000006,0.00919921613220215,297.3,10800.0,297.28781738281253,346.0156188964844,272.1,2.818536376953125,101171.63750000001,94282.875,24.007254724121093,0.009064550043945314,95151.76875,0.0,295.67171875,297.2657958984375,293.40000000000003,312.30209960937503,0.0,306.60703125000003,3.14056640625,0.862138671875,11,1,49.676485068793454
2024-09-03 12:00:00,40.0,-4.0,2.1508691406250002,0.7952490234375,42.300000000000004,0.009120032192993165,298.6153076171875,14400.0,298.62086181640626,349.9179626464844,362.608,2.5208231419324876,101153.71250000001,94300.03125,23.37275085449219,0.009009248928222658,95164.55625000001,0.0,297.0190625,298.5657958984375,293.4153076171875,311.62415771484376,0.0,312.2884155273438,2.14187255859375,0.93842041015625,12,1,73.28801908511947
2024-09-03 13:00:00,40.0,-4.0,1.91681884765625,0.7968212890625,39.2,0.009208019674682618,300.1,18000.0,299.8819580078125,354.0552490234375,442.6,2.727759337425232,101100.27500000001,94281.45000000001,22.401338024902344,0.009091427919921877,95140.609375,0.3,298.36466796875,300.0657958984375,293.40000000000003,311.29114990234376,0.0,316.6,1.90810546875,1.0067602539062501,13,1,109.15567207693321
2024-09-03 14:00:00,40.0,-4.0,2.13292724609375,0.30627197265625,35.5,0.009002776901855471,301.42722167968753,21600.0,300.75534667968753,358.04423828125005,508.64,3.7183228552341463,101019.425,94230.57500000001,22.889812939453126,0.008861840969238283,95086.04062500001,0.0,299.554375,301.3657958984375,293.42722167968753,309.90390625000003,0.0,319.2046752929688,2.0712158203125,0.66045166015625,14,1,96.49484832888362
2024-09-03 15:00:00,40.0,-4.0,2.153955078125,-1.3465185546875,31.8,0.008668835977172853,302.59482421875003,3600.0,301.5232299804688,385.4504699707031,852.7,5.537945866584778,100946.55625000001,94183.734375,24.650982678222658,0.008507370461425783,95035.31875,4.2,300.68083984375,302.59360351562503,301.39482421875,310.61077880859375,0.0,319.77556152343755,2.146796875,-0.87806884765625,15,1,111.8462746902408
2024-09-03 16:00:00,40.0,-4.0,2.76296875,-2.23443359375,27.5,0.008052696578369142,303.763427734375,7200.0,302.30100097656253,388.0266479492188,828.84,6.004965528845787,100845.60625000001,94096.16875000001,24.337535656738282,0.007843724685058595,94944.921875,100.0,301.78369140625,303.85190429687503,301.463427734375,312.90000000000003,0.0,318.3668212890625,2.94927734375,-1.79776123046875,16,1,96.95362726014224
