Datetime,KWH_ENERGIA
2024-09-04 02:00:00,-0.000114317605
2024-09-04 03:00:00,-0.000114317605
2024-09-04 04:00:00,-0.000114317605
2024-09-04 05:00:00,-0.000114317605
2024-09-04 06:00:00,-0.000114317605
2024-09-04 07:00:00,-0.000114317605
2024-09-04 08:00:00,0.10958257
2024-09-04 09:00:00,5.558153
2024-09-04 10:00:00,34.432404
2024-09-04 11:00:00,65.31354
2024-09-04 12:00:00,96.01588
2024-09-04 13:00:00,105.75514
2024-09-04 14:00:00,109.830376
2024-09-04 15:00:00,100.902214
2024-09-04 16:00:00,94.52761
2024-09-04 17:00:00,88.8151
2024-09-04 18:00:00,78.28389
2024-09-04 19:00:00,45.68492
2024-09-04 20:00:00,19.397854
2024-09-04 21:00:00,-0.000114317605
2024-09-04 22:00:00,-0.000114317605
2024-09-04 23:00:00,-0.000114317605
2024-09-05 00:00:00,-0.000114317605
2024-09-05 01:00:00,-0.000114317605
2024-09-05 02:00:00,-0.000114317605
2024-09-05 03:00:00,-0.000114317605
2024-09-05 04:00:00,-0.000114317605
2024-09-05 05:00:00,-0.000114317605
2024-09-05 06:00:00,-0.000114317605
2024-09-05 07:00:00,-0.000114317605
2024-09-05 08:00:00,0.058890283
2024-09-05 09:00:00,7.3177304
2024-09-05 10:00:00,35.86728
2024-09-05 11:00:00,72.38571
2024-09-05 12:00:00,97.93565
2024-09-05 13:00:00,104.47318
2024-09-05 14:00:00,111.27277
2024-09-05 15:00:00,110.23626
2024-09-05 16:00:00,102.23144
2024-09-05 17:00:00,90.29279
2024-09-05 18:00:00,72.93768
2024-09-05 19:00:00,32.836918
2024-09-05 20:00:00,15.22949
2024-09-05 21:00:00,-0.000114317605
2024-09-05 22:00:00,-0.000114317605
2024-09-05 23:00:00,-0.000114317605
2024-09-06 00:00:00,-0.000114317605
2024-09-06 01:00:00,-0.000114317605
2024-09-06 02:00:00,-0.000114317605
2024-09-06 03:00:00,-0.000114317605
2024-09-06 04:00:00,-0.000114317605
2024-09-06 05:00:00,-0.000114317605
2024-09-06 06:00:00,-0.000114317605
2024-09-06 07:00:00,-0.000114317605
2024-09-06 08:00:00,0.1417513
2024-09-06 09:00:00,8.908998
2024-09-06 10:00:00,39.863815
2024-09-06 11:00:00,85.51077
2024-09-06 12:00:00,106.69727
2024-09-06 13:00:00,113.33863
2024-09-06 14:00:00,120.19057
2024-09-06 15:00:00,116.793396
2024-09-06 16:00:00,106.082634
2024-09-06 17:00:00,95.06794
2024-09-06 18:00:00,78.207664
2024-09-06 19:00:00,38.266487
2024-09-06 20:00:00,17.712955
2024-09-06 21:00:00,-0.000114317605
2024-09-06 22:00:00,-0.000114317605
2024-09-06 23:00:00,-0.000114317605
2024-09-07 00:00:00,-0.000114317605
2024-09-07 01:00:00,-0.000114317605
2024-09-07 02:00:00,-0.000114317605
2024-09-07 03:00:00,-0.000114317605
2024-09-07 04:00:00,-0.000114317605
2024-09-07 05:00:00,-0.000114317605
2024-09-07 06:00:00,-0.000114317605
2024-09-07 07:00:00,-0.000114317605
2024-09-07 08:00:00,0.08515147
2024-09-07 09:00:00,8.983971
2024-09-07 10:00:00,22.21556
2024-09-07 11:00:00,20.07802
2024-09-07 12:00:00,18.257442
2024-09-07 13:00:00,18.319317
2024-09-07 14:00:00,18.690851
2024-09-07 15:00:00,25.404375
2024-09-07 16:00:00,24.362026
2024-09-07 17:00:00,26.305733
2024-09-07 18:00:00,27.48916
2024-09-07 19:00:00,21.185768
2024-09-07 20:00:00,14.6648855
2024-09-07 21:00:00,-0.000114317605
2024-09-07 22:00:00,-0.000114317605
2024-09-07 23:00:00,-0.000114317605
2024-09-08 00:00:00,-0.000114317605
2024-09-08 01:00:00,-0.000114317605
2024-09-08 02:00:00,-0.000114317605
2024-09-08 03:00:00,-0.000114317605
2024-09-08 04:00:00,-0.000114317605
2024-09-08 05:00:00,-0.000114317605
2024-09-08 06:00:00,-0.000114317605
2024-09-08 07:00:00,-0.000114317605
2024-09-08 08:00:00,0.13428895
2024-09-08 09:00:00,8.545074
2024-09-08 10:00:00,19.972622
2024-09-08 11:00:00,15.973537
2024-09-08 12:00:00,14.19178
2024-09-08 13:00:00,13.904893
2024-09-08 14:00:00,13.667194
2024-09-08 15:00:00,20.906754
2024-09-08 16:00:00,20.314226
2024-09-08 17:00:00,19.603653
2024-09-08 18:00:00,19.53215
2024-09-08 19:00:00,19.657509
2024-09-08 20:00:00,12.967703
2024-09-08 21:00:00,-0.000114317605
2024-09-08 22:00:00,-0.000114317605
2024-09-08 23:00:00,-0.000114317605
2024-09-09 00:00:00,-0.000114317605
2024-09-09 01:00:00,-0.000114317605
2024-09-09 02:00:00,-0.000114317605
2024-09-09 03:00:00,-0.000114317605
2024-09-09 04:00:00,-0.000114317605
2024-09-09 05:00:00,-0.000114317605
2024-09-09 06:00:00,-0.000114317605
2024-09-09 07:00:00,-0.000114317605
2024-09-09 08:00:00,0.03439689
2024-09-09 09:00:00,6.979472
2024-09-09 10:00:00,42.51274
2024-09-09 11:00:00,83.99035
2024-09-09 12:00:00,119.71749
2024-09-09 13:00:00,129.15663
2024-09-09 14:00:00,133.97832
2024-09-09 15:00:00,122.72957
2024-09-09 16:00:00,117.21976
2024-09-09 17:00:00,106.71556
2024-09-09 18:00:00,93.55265
2024-09-09 19:00:00,53.180767
2024-09-09 20:00:00,23.00769
2024-09-09 21:00:00,-0.000114317605
2024-09-09 22:00:00,-0.000114317605
2024-09-09 23:00:00,-0.000114317605
2024-09-10 00:00:00,-0.000114317605
2024-09-10 01:00:00,-0.000114317605
2024-09-10 02:00:00,-0.000114317605
2024-09-10 03:00:00,-0.000114317605
2024-09-10 04:00:00,-0.000114317605
2024-09-10 05:00:00,-0.000114317605
2024-09-10 06:00:00,-0.000114317605
2024-09-10 07:00:00,-0.000114317605
2024-09-10 08:00:00,0.062411036
2024-09-10 09:00:00,5.8687387
2024-09-10 10:00:00,39.921127
2024-09-10 11:00:00,79.91607
2024-09-10 12:00:00,118.686905
2024-09-10 13:00:00,124.14308
2024-09-10 14:00:00,128.87315
2024-09-10 15:00:00,120.7195
2024-09-10 16:00:00,111.33456
2024-09-10 17:00:00,100.705536
2024-09-10 18:00:00,87.08326
2024-09-10 19:00:00,47.98611
2024-09-10 20:00:00,21.030874
2024-09-10 21:00:00,-0.000114317605
2024-09-10 22:00:00,-0.000114317605
2024-09-10 23:00:00,-0.000114317605
2024-09-11 00:00:00,-0.000114317605
2024-09-11 01:00:00,-0.000114317605
2024-09-11 02:00:00,-0.000114317605
2024-09-11 03:00:00,-0.000114317605
2024-09-11 04:00:00,-0.000114317605
2024-09-11 05:00:00,-0.000114317605
2024-09-11 06:00:00,-0.000114317605
2024-09-11 07:00:00,-0.000114317605
2024-09-11 08:00:00,0.08725221
2024-09-11 09:00:00,6.3534117
2024-09-11 10:00:00,37.646038
2024-09-11 11:00:00,80.648994
2024-09-11 12:00:00,113.059044
2024-09-11 13:00:00,119.07963
2024-09-11 14:00:00,120.98649
2024-09-11 15:00:00,114.45336
2024-09-11 16:00:00,104.23403
2024-09-11 17:00:00,95.44404
2024-09-11 18:00:00,83.01292
2024-09-11 19:00:00,39.82756
2024-09-11 20:00:00,22.213354
2024-09-11 21:00:00,-0.000114317605
2024-09-11 22:00:00,-0.000114317605
2024-09-11 23:00:00,-0.000114317605
2024-09-12 00:00:00,-0.000114317605
2024-09-12 01:00:00,-0.000114317605
2024-09-12 02:00:00,-0.000114317605
2024-09-12 03:00:00,-0.000114317605
2024-09-12 04:00:00,-0.000114317605
2024-09-12 05:00:00,-0.000114317605
2024-09-12 06:00:00,-0.000114317605
2024-09-12 07:00:00,-0.000114317605
2024-09-12 08:00:00,-0.000114317605
2024-09-12 09:00:00,7.207466
2024-09-12 10:00:00,38.216278
2024-09-12 11:00:00,80.6894
2024-09-12 12:00:00,105.65389
2024-09-12 13:00:00,112.48695
2024-09-12 14:00:00,118.55867
2024-09-12 15:00:00,109.36411
2024-09-12 16:00:00,100.19778
2024-09-12 17:00:00,91.65564
2024-09-12 18:00:00,76.09921
2024-09-12 19:00:00,38.907104
2024-09-12 20:00:00,16.817759
2024-09-12 21:00:00,-0.000114317605
2024-09-12 22:00:00,-0.000114317605
2024-09-12 23:00:00,-0.000114317605
2024-09-13 00:00:00,-0.000114317605
2024-09-13 01:00:00,-0.000114317605
2024-09-13 02:00:00,-0.000114317605
2024-09-13 03:00:00,-0.000114317605
2024-09-13 04:00:00,-0.000114317605
2024-09-13 05:00:00,-0.000114317605
2024-09-13 06:00:00,-0.000114317605
2024-09-13 07:00:00,-0.000114317605
2024-09-13 08:00:00,0.06685255
2024-09-13 09:00:00,6.711155
2024-09-13 10:00:00,36.716198
2024-09-13 11:00:00,84.78728
2024-09-13 12:00:00,107.86223
2024-09-13 13:00:00,116.005745
2024-09-13 14:00:00,121.23158
2024-09-13 15:00:00,121.2203
2024-09-13 16:00:00,113.21935
2024-09-13 17:00:00,101.68484
2024-09-13 18:00:00,84.06715
2024-09-13 19:00:00,40.445023
2024-09-13 20:00:00,18.231964
2024-09-13 21:00:00,-0.000114317605
2024-09-13 22:00:00,-0.000114317605
2024-09-13 23:00:00,-0.000114317605
2024-09-14 00:00:00,-0.000114317605
2024-09-14 01:00:00,-0.000114317605
2024-09-14 02:00:00,-0.000114317605
2024-09-14 03:00:00,-0.000114317605
2024-09-14 04:00:00,-0.000114317605
2024-09-14 05:00:00,-0.000114317605
2024-09-14 06:00:00,-0.000114317605
2024-09-14 07:00:00,-0.000114317605
2024-09-14 08:00:00,0.047345955
2024-09-14 09:00:00,8.074158
2024-09-14 10:00:00,20.65437
2024-09-14 11:00:00,18.483585
2024-09-14 12:00:00,16.63329
2024-09-14 13:00:00,16.388245
2024-09-14 14:00:00,16.62067
2024-09-14 15:00:00,24.746365
2024-09-14 16:00:00,23.805769
2024-09-14 17:00:00,22.47303
2024-09-14 18:00:00,21.771736
2024-09-14 19:00:00,20.7071
2024-09-14 20:00:00,12.364553
2024-09-14 21:00:00,-0.000114317605
2024-09-14 22:00:00,-0.000114317605
2024-09-14 23:00:00,-0.000114317605
2024-09-15 00:00:00,-0.000114317605
2024-09-15 01:00:00,-0.000114317605
2024-09-15 02:00:00,-0.000114317605
2024-09-15 03:00:00,-0.000114317605
2024-09-15 04:00:00,-0.000114317605
2024-09-15 05:00:00,-0.000114317605
2024-09-15 06:00:00,-0.000114317605
2024-09-15 07:00:00,-0.000114317605
2024-09-15 08:00:00,0.06543142
2024-09-15 09:00:00,6.853265
2024-09-15 10:00:00,19.982128
2024-09-15 11:00:00,16.194473
2024-09-15 12:00:00,14.465025
2024-09-15 13:00:00,14.199751
2024-09-15 14:00:00,14.185486
2024-09-15 15:00:00,21.100012
2024-09-15 16:00:00,20.46219
2024-09-15 17:00:00,20.066315
2024-09-15 18:00:00,20.108513
2024-09-15 19:00:00,20.042046
2024-09-15 20:00:00,12.399384
2024-09-15 21:00:00,-0.000114317605
2024-09-15 22:00:00,-0.000114317605
2024-09-15 23:00:00,-0.000114317605
2024-09-16 00:00:00,-0.000114317605
2024-09-16 01:00:00,-0.000114317605
2024-09-16 02:00:00,-0.000114317605
2024-09-16 03:00:00,-0.000114317605
2024-09-16 04:00:00,-0.000114317605
2024-09-16 05:00:00,-0.000114317605
2024-09-16 06:00:00,-0.000114317605
2024-09-16 07:00:00,-0.000114317605
2024-09-16 08:00:00,-0.000114317605
2024-09-16 09:00:00,5.085736
2024-09-16 10:00:00,41.75274
2024-09-16 11:00:00,78.45162
2024-09-16 12:00:00,119.34157
2024-09-16 13:00:00,133.50803
2024-09-16 14:00:00,134.53535
2024-09-16 15:00:00,120.43513
2024-09-16 16:00:00,116.01963
2024-09-16 17:00:00,107.56089
2024-09-16 18:00:00,85.316246
2024-09-16 19:00:00,47.158047
2024-09-16 20:00:00,20.23564
2024-09-16 21:00:00,-0.000114317605
2024-09-16 22:00:00,-0.000114317605
2024-09-16 23:00:00,-0.000114317605
2024-09-17 00:00:00,-0.000114317605
2024-09-17 01:00:00,-0.000114317605
2024-09-17 02:00:00,-0.000114317605
2024-09-17 03:00:00,-0.000114317605
2024-09-17 04:00:00,-0.000114317605
2024-09-17 05:00:00,-0.000114317605
2024-09-17 06:00:00,-0.000114317605
2024-09-17 07:00:00,-0.000114317605
2024-09-17 08:00:00,0.023724865
2024-09-17 09:00:00,5.696623
2024-09-17 10:00:00,37.106422
2024-09-17 11:00:00,81.10363
2024-09-17 12:00:00,119.1441
2024-09-17 13:00:00,126.49022
2024-09-17 14:00:00,131.5896
2024-09-17 15:00:00,122.921
2024-09-17 16:00:00,112.524666
2024-09-17 17:00:00,101.216675
2024-09-17 18:00:00,86.215004
2024-09-17 19:00:00,43.257442
2024-09-17 20:00:00,16.85252
2024-09-17 21:00:00,-0.000114317605
2024-09-17 22:00:00,-0.000114317605
2024-09-17 23:00:00,-0.000114317605
2024-09-18 00:00:00,-0.000114317605
2024-09-18 01:00:00,-0.000114317605
2024-09-18 02:00:00,-0.000114317605
2024-09-18 03:00:00,-0.000114317605
2024-09-18 04:00:00,-0.000114317605
2024-09-18 05:00:00,-0.000114317605
2024-09-18 06:00:00,-0.000114317605
2024-09-18 07:00:00,-0.000114317605
2024-09-18 08:00:00,-0.000114317605
2024-09-18 09:00:00,3.4898326
2024-09-18 10:00:00,28.063976
2024-09-18 11:00:00,62.82126
2024-09-18 12:00:00,101.42658
2024-09-18 13:00:00,111.524956
2024-09-18 14:00:00,117.830025
2024-09-18 15:00:00,112.31107
2024-09-18 16:00:00,102.64322
2024-09-18 17:00:00,91.58759
2024-09-18 18:00:00,77.93411
2024-09-18 19:00:00,38.939747
2024-09-18 20:00:00,15.60256
2024-09-18 21:00:00,-0.000114317605
2024-09-18 22:00:00,-0.000114317605
2024-09-18 23:00:00,-0.000114317605
2024-09-19 00:00:00,-0.000114317605
2024-09-19 01:00:00,-0.000114317605
2024-09-19 02:00:00,-0.000114317605
2024-09-19 03:00:00,-0.000114317605
2024-09-19 04:00:00,-0.000114317605
2024-09-19 05:00:00,-0.000114317605
2024-09-19 06:00:00,-0.000114317605
2024-09-19 07:00:00,-0.000114317605
2024-09-19 08:00:00,-0.000114317605
2024-09-19 09:00:00,3.653195
2024-09-19 10:00:00,26.261759
2024-09-19 11:00:00,55.12735
2024-09-19 12:00:00,84.24877
2024-09-19 13:00:00,95.566605
2024-09-19 14:00:00,103.865425
2024-09-19 15:00:00,88.27274
2024-09-19 16:00:00,84.7066
2024-09-19 17:00:00,75.22886
2024-09-19 18:00:00,57.808987
2024-09-19 19:00:00,31.678497
2024-09-19 20:00:00,12.208628
2024-09-19 21:00:00,-0.000114317605
2024-09-19 22:00:00,-0.000114317605
2024-09-19 23:00:00,-0.000114317605
2024-09-20 00:00:00,-0.000114317605
2024-09-20 01:00:00,-0.000114317605
2024-09-20 02:00:00,-0.000114317605
2024-09-20 03:00:00,-0.000114317605
2024-09-20 04:00:00,-0.000114317605
2024-09-20 05:00:00,-0.000114317605
2024-09-20 06:00:00,-0.000114317605
2024-09-20 07:00:00,-0.000114317605
2024-09-20 08:00:00,-0.000114317605
2024-09-20 09:00:00,4.7443333
2024-09-20 10:00:00,25.345566
2024-09-20 11:00:00,49.03028
2024-09-20 12:00:00,91.72332
2024-09-20 13:00:00,101.64593
2024-09-20 14:00:00,101.66271
2024-09-20 15:00:00,85.0001
2024-09-20 16:00:00,70.51849
2024-09-20 17:00:00,55.262413
2024-09-20 18:00:00,22.375034
2024-09-20 19:00:00,8.1387205
2024-09-20 20:00:00,2.2031245
2024-09-20 21:00:00,-0.000114317605
2024-09-20 22:00:00,-0.000114317605
2024-09-20 23:00:00,-0.000114317605
2024-09-21 00:00:00,-0.000114317605
2024-09-21 01:00:00,-0.000114317605
2024-09-21 02:00:00,-0.000114317605
2024-09-21 03:00:00,-0.000114317605
2024-09-21 04:00:00,-0.000114317605
2024-09-21 05:00:00,-0.000114317605
2024-09-21 06:00:00,-0.000114317605
2024-09-21 07:00:00,-0.000114317605
2024-09-21 08:00:00,0.015624631
2024-09-21 09:00:00,0.85844743
2024-09-21 10:00:00,4.4916434
2024-09-21 11:00:00,9.253887
2024-09-21 12:00:00,19.17863
2024-09-21 13:00:00,18.37849
2024-09-21 14:00:00,16.753443
2024-09-21 15:00:00,22.550568
2024-09-21 16:00:00,20.115559
2024-09-21 17:00:00,18.22028
2024-09-21 18:00:00,16.853998
2024-09-21 19:00:00,9.317168
2024-09-21 20:00:00,2.142038
2024-09-21 21:00:00,-0.000114317605
2024-09-21 22:00:00,-0.000114317605
2024-09-21 23:00:00,-0.000114317605
2024-09-22 00:00:00,-0.000114317605
2024-09-22 01:00:00,-0.000114317605
2024-09-22 02:00:00,-0.000114317605
2024-09-22 03:00:00,-0.000114317605
2024-09-22 04:00:00,-0.000114317605
2024-09-22 05:00:00,-0.000114317605
2024-09-22 06:00:00,-0.000114317605
2024-09-22 07:00:00,-0.000114317605
2024-09-22 08:00:00,-0.000114317605
2024-09-22 09:00:00,4.8608828
2024-09-22 10:00:00,17.225273
2024-09-22 11:00:00,16.605366
2024-09-22 12:00:00,14.374058
2024-09-22 13:00:00,14.004002
2024-09-22 14:00:00,13.619205
2024-09-22 15:00:00,19.500824
2024-09-22 16:00:00,22.984299
2024-09-22 17:00:00,21.972229
2024-09-22 18:00:00,21.374233
2024-09-22 19:00:00,17.51609
2024-09-22 20:00:00,6.7812004
2024-09-22 21:00:00,-0.000114317605
2024-09-22 22:00:00,-0.000114317605
2024-09-22 23:00:00,-0.000114317605
2024-09-23 00:00:00,-0.000114317605
2024-09-23 01:00:00,-0.000114317605
2024-09-23 02:00:00,-0.000114317605
2024-09-23 03:00:00,-0.000114317605
2024-09-23 04:00:00,-0.000114317605
2024-09-23 05:00:00,-0.000114317605
2024-09-23 06:00:00,-0.000114317605
2024-09-23 07:00:00,-0.000114317605
2024-09-23 08:00:00,0.0048681116
2024-09-23 09:00:00,3.7734728
2024-09-23 10:00:00,34.47036
2024-09-23 11:00:00,74.42278
2024-09-23 12:00:00,105.39157
2024-09-23 13:00:00,120.14678
2024-09-23 14:00:00,124.591446
2024-09-23 15:00:00,118.26701
2024-09-23 16:00:00,108.46352
2024-09-23 17:00:00,96.488716
2024-09-23 18:00:00,80.29205
2024-09-23 19:00:00,37.941498
2024-09-23 20:00:00,11.936077
2024-09-23 21:00:00,-0.000114317605
2024-09-23 22:00:00,-0.000114317605
2024-09-23 23:00:00,-0.000114317605
2024-09-24 00:00:00,-0.000114317605
2024-09-24 01:00:00,-0.000114317605
2024-09-24 02:00:00,-0.000114317605
2024-09-24 03:00:00,-0.000114317605
2024-09-24 04:00:00,-0.000114317605
2024-09-24 05:00:00,-0.000114317605
2024-09-24 06:00:00,-0.000114317605
2024-09-24 07:00:00,-0.000114317605
2024-09-24 08:00:00,0.036242448
2024-09-24 09:00:00,4.443723
2024-09-24 10:00:00,31.623999
2024-09-24 11:00:00,54.884354
2024-09-24 12:00:00,91.487274
2024-09-24 13:00:00,93.49211
2024-09-24 14:00:00,100.15189
2024-09-24 15:00:00,75.3332
2024-09-24 16:00:00,70.04947
2024-09-24 17:00:00,58.57871
2024-09-24 18:00:00,27.234623
2024-09-24 19:00:00,13.829702
2024-09-24 20:00:00,4.410592
2024-09-24 21:00:00,-0.000114317605
2024-09-24 22:00:00,-0.000114317605
2024-09-24 23:00:00,-0.000114317605
2024-09-25 00:00:00,-0.000114317605
2024-09-25 01:00:00,-0.000114317605
2024-09-25 02:00:00,-0.000114317605
2024-09-25 03:00:00,-0.000114317605
2024-09-25 04:00:00,-0.000114317605
2024-09-25 05:00:00,-0.000114317605
2024-09-25 06:00:00,-0.000114317605
2024-09-25 07:00:00,-0.000114317605
2024-09-25 08:00:00,-0.000114317605
2024-09-25 09:00:00,3.8856623
2024-09-25 10:00:00,13.839844
2024-09-25 11:00:00,21.936768
2024-09-25 12:00:00,30.567154
2024-09-25 13:00:00,32.985256
2024-09-25 14:00:00,30.785503
2024-09-25 15:00:00,40.353004
2024-09-25 16:00:00,43.667538
2024-09-25 17:00:00,27.79686
2024-09-25 18:00:00,16.972965
2024-09-25 19:00:00,5.7726336
2024-09-25 20:00:00,1.3046342
2024-09-25 21:00:00,-0.000114317605
2024-09-25 22:00:00,-0.000114317605
2024-09-25 23:00:00,-0.000114317605
2024-09-26 00:00:00,-0.000114317605
2024-09-26 01:00:00,-0.000114317605
2024-09-26 02:00:00,-0.000114317605
2024-09-26 03:00:00,-0.000114317605
2024-09-26 04:00:00,-0.000114317605
2024-09-26 05:00:00,-0.000114317605
2024-09-26 06:00:00,-0.000114317605
2024-09-26 07:00:00,-0.000114317605
2024-09-26 08:00:00,-0.000114317605
2024-09-26 09:00:00,4.4248233
2024-09-26 10:00:00,26.095829
2024-09-26 11:00:00,54.071735
2024-09-26 12:00:00,90.88279
2024-09-26 13:00:00,101.76149
2024-09-26 14:00:00,101.84571
2024-09-26 15:00:00,44.508217
2024-09-26 16:00:00,35.36572
2024-09-26 17:00:00,15.125599
2024-09-26 18:00:00,14.050812
2024-09-26 19:00:00,4.7880707
2024-09-26 20:00:00,0.8211781
2024-09-26 21:00:00,-0.000114317605
2024-09-26 22:00:00,-0.000114317605
2024-09-26 23:00:00,-0.000114317605
2024-09-27 00:00:00,-0.000114317605
2024-09-27 01:00:00,-0.000114317605
2024-09-27 02:00:00,-0.000114317605
2024-09-27 03:00:00,-0.000114317605
2024-09-27 04:00:00,-0.000114317605
2024-09-27 05:00:00,-0.000114317605
2024-09-27 06:00:00,-0.000114317605
2024-09-27 07:00:00,-0.000114317605
2024-09-27 08:00:00,-0.000114317605
2024-09-27 09:00:00,3.633001
2024-09-27 10:00:00,29.564817
2024-09-27 11:00:00,40.483204
2024-09-27 12:00:00,47.09725
2024-09-27 13:00:00,51.96808
2024-09-27 14:00:00,88.08741
2024-09-27 15:00:00,113.31789
2024-09-27 16:00:00,102.85523
2024-09-27 17:00:00,91.49654
2024-09-27 18:00:00,70.015114
2024-09-27 19:00:00,27.600285
2024-09-27 20:00:00,6.2743363
2024-09-27 21:00:00,-0.000114317605
2024-09-27 22:00:00,-0.000114317605
2024-09-27 23:00:00,-0.000114317605
2024-09-28 00:00:00,-0.000114317605
2024-09-28 01:00:00,-0.000114317605
2024-09-28 02:00:00,-0.000114317605
2024-09-28 03:00:00,-0.000114317605
2024-09-28 04:00:00,-0.000114317605
2024-09-28 05:00:00,-0.000114317605
2024-09-28 06:00:00,-0.000114317605
2024-09-28 07:00:00,-0.000114317605
2024-09-28 08:00:00,0.029710649
2024-09-28 09:00:00,4.5907145
2024-09-28 10:00:00,24.431034
2024-09-28 11:00:00,27.83399
2024-09-28 12:00:00,25.074963
2024-09-28 13:00:00,23.388735
2024-09-28 14:00:00,21.67705
2024-09-28 15:00:00,26.4468
2024-09-28 16:00:00,24.307102
2024-09-28 17:00:00,26.162235
2024-09-28 18:00:00,27.584671
2024-09-28 19:00:00,21.052973
2024-09-28 20:00:00,8.129735
2024-09-28 21:00:00,-0.000114317605
2024-09-28 22:00:00,-0.000114317605
2024-09-28 23:00:00,-0.000114317605
2024-09-29 00:00:00,-0.000114317605
2024-09-29 01:00:00,-0.000114317605
2024-09-29 02:00:00,-0.000114317605
2024-09-29 03:00:00,-0.000114317605
2024-09-29 04:00:00,-0.000114317605
2024-09-29 05:00:00,-0.000114317605
2024-09-29 06:00:00,-0.000114317605
2024-09-29 07:00:00,-0.000114317605
2024-09-29 08:00:00,0.019688983
2024-09-29 09:00:00,4.6457715
2024-09-29 10:00:00,19.61809
2024-09-29 11:00:00,18.87497
2024-09-29 12:00:00,19.781097
2024-09-29 13:00:00,16.682364
2024-09-29 14:00:00,14.521971
2024-09-29 15:00:00,19.066528
2024-09-29 16:00:00,18.427647
2024-09-29 17:00:00,18.046442
2024-09-29 18:00:00,18.570438
2024-09-29 19:00:00,17.160809
2024-09-29 20:00:00,6.8921204
2024-09-29 21:00:00,-0.000114317605
2024-09-29 22:00:00,-0.000114317605
2024-09-29 23:00:00,-0.000114317605
2024-09-30 00:00:00,-0.000114317605
2024-09-30 01:00:00,-0.000114317605
2024-09-30 02:00:00,-0.000114317605
2024-09-30 03:00:00,-0.000114317605
2024-09-30 04:00:00,-0.000114317605
2024-09-30 05:00:00,-0.000114317605
2024-09-30 06:00:00,-0.000114317605
2024-09-30 07:00:00,-0.000114317605
2024-09-30 08:00:00,-0.000114317605
2024-09-30 09:00:00,3.0122225
2024-09-30 10:00:00,35.17019
2024-09-30 11:00:00,70.31196
2024-09-30 12:00:00,109.69684
2024-09-30 13:00:00,123.1372
2024-09-30 14:00:00,127.803375
2024-09-30 15:00:00,119.2614
2024-09-30 16:00:00,110.04724
2024-09-30 17:00:00,99.75683
2024-09-30 18:00:00,78.509056
2024-09-30 19:00:00,35.28396
2024-09-30 20:00:00,11.287003
